,Region,Department Store,No Opinion,Shoes,Thrift/Vintage
35359,90,0,1,0,0
35360,90,1,0,0,0
35361,90,0,0,0,1
35362,90,0,1,0,0
35363,90,0,0,0,1
35364,90,0,1,0,0
35365,90,0,1,0,0
35366,90,1,0,0,0
35367,90,0,0,0,1
35368,90,0,1,0,0
35369,90,1,0,0,0
35370,90,0,0,0,1
35371,90,0,0,1,0
35372,90,0,0,1,0
35373,90,0,0,0,1
35374,90,0,1,0,0
35375,90,0,1,0,0
35376,90,0,0,1,0
35377,90,1,0,0,0
35378,90,1,0,0,0
35379,90,0,0,1,0
35380,90,0,0,0,1
35381,90,0,1,0,0
35382,90,0,1,0,0
35383,90,0,1,0,0
35384,90,1,0,0,0
35385,90,0,0,0,1
35386,90,0,0,1,0
35387,90,0,0,0,1
35388,90,0,1,0,0
35389,90,0,0,1,0
35390,90,0,1,0,0
35391,90,0,0,0,1
35392,90,1,0,0,0
35393,90,1,0,0,0
35394,90,0,1,0,0
35395,90,1,0,0,0
35396,90,0,1,0,0
35397,90,0,0,0,1
35398,90,0,0,1,0
35399,90,0,1,0,0
35400,90,0,0,0,1
35401,90,0,1,0,0
35402,90,0,0,0,1
35403,90,0,0,0,1
35404,90,0,0,1,0
35405,90,0,1,0,0
35406,90,0,1,0,0
35407,90,0,1,0,0
35408,90,0,1,0,0
35409,90,1,0,0,0
35410,90,0,1,0,0
35411,90,0,0,0,1
35412,90,0,1,0,0
35413,90,0,0,1,0
35414,90,0,1,0,0
35415,90,0,0,0,1
35416,90,0,0,1,0
35417,90,0,1,0,0
35418,90,0,0,0,1
35419,90,0,1,0,0
35420,90,0,1,0,0
35421,90,0,1,0,0
35422,90,1,0,0,0
35423,90,0,0,1,0
35424,90,0,1,0,0
35425,90,0,1,0,0
35426,90,0,0,0,1
35427,90,0,1,0,0
35428,90,0,1,0,0
35429,90,0,1,0,0
35430,90,0,0,0,1
35431,90,0,0,1,0
35432,90,0,0,1,0
35433,90,0,1,0,0
35434,90,0,0,1,0
35435,90,1,0,0,0
35436,90,0,1,0,0
35437,90,0,1,0,0
35438,90,0,0,0,1
35439,90,0,0,0,1
35440,90,0,0,1,0
35441,90,0,1,0,0
35442,90,0,0,0,1
35443,90,0,0,0,1
35444,90,1,0,0,0
35445,90,0,1,0,0
35446,90,0,0,1,0
35447,90,0,0,1,0
35448,90,0,1,0,0
35449,90,0,1,0,0
35450,90,0,0,1,0
35451,90,0,0,1,0
35452,90,0,0,1,0
35453,90,0,0,0,1
35454,90,0,1,0,0
35455,90,0,1,0,0
35456,90,0,0,1,0
35457,90,0,0,0,1
35458,90,0,1,0,0
35459,90,1,0,0,0
35460,90,1,0,0,0
35461,90,0,1,0,0
35462,90,0,1,0,0
35463,90,0,0,0,1
35464,90,0,0,0,1
35465,90,0,0,0,1
35466,90,0,0,0,1
35467,90,1,0,0,0
35468,90,0,1,0,0
35469,90,0,0,0,1
35470,90,0,0,0,1
35471,90,0,1,0,0
35472,90,0,0,1,0
35473,90,1,0,0,0
35474,90,0,1,0,0
35475,90,1,0,0,0
35476,90,0,1,0,0
35477,90,0,1,0,0
35478,90,0,0,0,1
35479,90,0,0,0,1
35480,90,0,0,1,0
35481,90,1,0,0,0
35482,90,0,1,0,0
35483,90,0,1,0,0
35484,90,1,0,0,0
35485,90,0,0,0,1
35486,90,0,1,0,0
35487,90,0,0,0,1
35488,90,1,0,0,0
35489,90,0,0,1,0
35490,90,0,1,0,0
35491,90,0,1,0,0
35492,90,0,0,1,0
35493,90,0,0,0,1
35494,90,0,0,0,1
35495,90,0,1,0,0
35496,90,0,0,0,1
35497,90,0,0,1,0
35498,90,1,0,0,0
35499,90,0,1,0,0
35500,90,0,0,0,1
35501,90,0,0,0,1
35502,90,0,0,1,0
35503,90,0,0,0,1
35504,90,0,0,0,1
35505,90,0,0,0,1
35506,90,0,0,0,1
35507,90,0,0,1,0
35508,90,0,0,1,0
35509,90,0,0,1,0
35510,90,0,1,0,0
35511,90,0,1,0,0
35512,90,0,0,1,0
35513,90,0,0,1,0
35514,90,1,0,0,0
35515,90,0,0,0,1
35516,90,0,1,0,0
35517,90,0,0,1,0
35518,90,0,0,0,1
35519,90,0,0,0,1
35520,90,0,0,1,0
35521,90,0,0,0,1
35522,90,1,0,0,0
35523,90,1,0,0,0
35524,90,1,0,0,0
35525,90,0,0,1,0
35526,90,0,0,0,1
35527,90,0,0,0,1
35528,90,0,0,1,0
35529,90,1,0,0,0
35530,90,1,0,0,0
35531,90,0,0,0,1
35532,90,0,1,0,0
35533,90,0,1,0,0
35534,90,0,1,0,0
35535,90,0,1,0,0
35536,90,1,0,0,0
35537,90,0,0,0,1
35538,90,0,1,0,0
35539,90,0,1,0,0
35540,90,0,1,0,0
35541,90,0,0,1,0
35542,90,0,1,0,0
35543,90,1,0,0,0
35544,90,0,1,0,0
35545,90,0,0,0,1
35546,90,0,0,0,1
35547,90,0,0,0,1
35548,90,1,0,0,0
35549,90,0,0,1,0
35550,90,1,0,0,0
35551,90,0,1,0,0
35552,90,0,1,0,0
35553,90,0,1,0,0
35554,90,0,1,0,0
35555,90,0,0,1,0
35556,90,0,0,1,0
35557,90,0,0,0,1
35558,90,1,0,0,0
35559,90,0,0,0,1
35560,90,0,1,0,0
35561,90,0,0,0,1
35562,90,0,1,0,0
35563,90,0,1,0,0
35564,90,0,1,0,0
35565,90,0,0,1,0
35566,90,1,0,0,0
35567,90,0,0,1,0
35568,90,1,0,0,0
35569,90,0,0,0,1
35570,90,0,0,1,0
35571,90,0,0,0,1
35572,90,1,0,0,0
35573,90,0,1,0,0
35574,90,0,1,0,0
35575,90,0,0,0,1
35576,90,0,0,0,1
35577,90,0,0,0,1
35578,90,0,1,0,0
35579,90,0,1,0,0
35580,90,0,1,0,0
35581,90,0,1,0,0
35582,90,0,1,0,0
35583,90,0,1,0,0
35584,90,0,1,0,0
35585,90,0,1,0,0
35586,90,0,0,0,1
35587,90,0,0,0,1
35588,90,0,1,0,0
35589,90,0,0,1,0
35590,90,0,1,0,0
35591,90,0,1,0,0
35592,90,0,1,0,0
35593,90,0,1,0,0
35594,90,0,0,0,1
35595,90,0,0,0,1
35596,90,1,0,0,0
35597,90,1,0,0,0
35598,90,0,0,1,0
35599,90,1,0,0,0
35600,90,1,0,0,0
35601,90,0,1,0,0
35602,90,0,0,0,1
35603,90,0,0,1,0
35604,90,0,0,0,1
35605,90,0,0,0,1
35606,90,0,0,0,1
35607,90,0,0,1,0
35608,90,0,0,0,1
35609,90,0,0,1,0
35610,90,0,1,0,0
35611,90,0,0,0,1
35612,90,0,1,0,0
35613,90,0,0,1,0
35614,90,0,0,0,1
35615,90,0,0,0,1
35616,90,0,0,1,0
35617,90,0,1,0,0
35618,90,0,0,1,0
35619,90,0,0,0,1
35620,90,0,0,1,0
35621,90,0,0,1,0
35622,90,1,0,0,0
35623,90,1,0,0,0
35624,90,0,0,0,1
35625,90,1,0,0,0
35626,90,0,0,1,0
35627,90,0,0,0,1
35628,90,0,0,0,1
35629,90,0,0,0,1
35630,90,0,1,0,0
35631,90,0,0,1,0
35632,90,1,0,0,0
35633,90,0,0,1,0
35634,90,1,0,0,0
35635,90,0,1,0,0
35636,90,0,0,0,1
35637,90,0,0,1,0
35638,90,0,0,0,1
35639,90,1,0,0,0
35640,90,0,1,0,0
35641,90,0,1,0,0
35642,90,0,1,0,0
35643,90,0,0,1,0
35644,90,1,0,0,0
35645,90,0,0,0,1
35646,90,0,0,0,1
35647,90,0,0,0,1
35648,90,0,1,0,0
35649,90,0,0,0,1
35650,91,1,0,0,0
35651,91,0,1,0,0
35652,91,0,0,0,1
35653,91,0,1,0,0
35654,91,1,0,0,0
35655,91,0,1,0,0
35656,91,0,1,0,0
35657,91,0,0,0,1
35658,91,1,0,0,0
35659,91,0,1,0,0
35660,91,0,1,0,0
35661,91,0,1,0,0
35662,91,0,1,0,0
35663,91,0,1,0,0
35664,91,0,1,0,0
35665,91,0,0,0,1
35666,91,0,1,0,0
35667,91,0,1,0,0
35668,91,0,0,0,1
35669,91,0,1,0,0
35670,91,0,0,1,0
35671,91,0,1,0,0
35672,91,0,1,0,0
35673,91,0,0,1,0
35674,91,0,1,0,0
35675,91,0,1,0,0
35676,91,0,0,0,1
35677,91,0,1,0,0
35678,91,1,0,0,0
35679,91,0,1,0,0
35680,91,0,0,0,1
35681,91,0,1,0,0
35682,91,0,1,0,0
35683,91,0,1,0,0
35684,91,0,1,0,0
35685,91,0,1,0,0
35686,91,1,0,0,0
35687,91,0,1,0,0
35688,91,0,1,0,0
35689,91,0,0,0,1
35690,91,0,1,0,0
35691,91,0,1,0,0
35692,91,0,0,0,1
35693,91,0,0,1,0
35694,91,0,1,0,0
35695,91,0,0,0,1
35696,92,1,0,0,0
35697,92,1,0,0,0
35698,92,1,0,0,0
35699,92,0,1,0,0
35700,92,1,0,0,0
35701,92,1,0,0,0
35702,92,0,0,0,1
35703,92,1,0,0,0
35704,92,1,0,0,0
35705,92,0,0,1,0
35706,92,1,0,0,0
35707,92,0,0,1,0
35708,92,1,0,0,0
35709,92,1,0,0,0
35710,92,0,1,0,0
35711,92,0,1,0,0
35712,92,0,0,1,0
35713,92,1,0,0,0
35714,92,1,0,0,0
35715,92,0,0,0,1
35716,92,1,0,0,0
35717,92,1,0,0,0
35718,92,0,1,0,0
35719,92,0,1,0,0
35720,92,1,0,0,0
35721,92,1,0,0,0
35722,92,1,0,0,0
35723,92,1,0,0,0
35724,92,0,0,0,1
35725,92,0,0,0,1
35726,92,1,0,0,0
35727,92,1,0,0,0
35728,92,1,0,0,0
35729,92,1,0,0,0
35730,92,1,0,0,0
35731,92,1,0,0,0
35732,92,1,0,0,0
35733,92,0,1,0,0
35734,92,1,0,0,0
35735,92,1,0,0,0
35736,92,1,0,0,0
35737,92,1,0,0,0
35738,92,1,0,0,0
35739,92,0,1,0,0
35740,92,1,0,0,0
35741,92,1,0,0,0
35742,92,1,0,0,0
35743,92,0,1,0,0
35744,92,1,0,0,0
35745,92,0,1,0,0
35746,92,1,0,0,0
35747,92,0,1,0,0
35748,92,1,0,0,0
35749,92,1,0,0,0
35750,92,0,1,0,0
35751,92,0,0,1,0
35752,92,1,0,0,0
35753,92,1,0,0,0
35754,92,0,1,0,0
35755,92,1,0,0,0
35756,92,0,1,0,0
35757,92,1,0,0,0
35758,92,0,1,0,0
35759,92,1,0,0,0
35760,92,0,0,1,0
35761,92,0,0,0,1
35762,92,1,0,0,0
35763,92,1,0,0,0
35764,92,0,0,1,0
35765,92,1,0,0,0
35766,92,0,0,1,0
35767,92,1,0,0,0
35768,92,0,1,0,0
35769,92,1,0,0,0
35770,92,0,0,1,0
35771,92,1,0,0,0
35772,92,0,1,0,0
35773,92,1,0,0,0
35774,92,1,0,0,0
35775,92,1,0,0,0
35776,92,0,1,0,0
35777,92,0,1,0,0
35778,92,1,0,0,0
35779,92,0,0,0,1
35780,92,1,0,0,0
35781,92,1,0,0,0
35782,92,1,0,0,0
35783,92,0,1,0,0
35784,92,0,0,0,1
35785,92,1,0,0,0
35786,92,1,0,0,0
35787,92,0,1,0,0
35788,92,1,0,0,0
35789,92,0,1,0,0
35790,92,1,0,0,0
35791,92,1,0,0,0
35792,92,1,0,0,0
35793,92,0,0,1,0
35794,92,0,0,0,1
35795,92,0,0,1,0
35796,92,0,1,0,0
35797,92,0,1,0,0
35798,92,1,0,0,0
35799,92,1,0,0,0
35800,92,0,0,1,0
35801,92,1,0,0,0
35802,92,0,1,0,0
35803,92,1,0,0,0
35804,92,0,1,0,0
35805,92,1,0,0,0
35806,92,1,0,0,0
35807,92,1,0,0,0
35808,92,1,0,0,0
35809,92,1,0,0,0
35810,92,1,0,0,0
35811,92,1,0,0,0
35812,92,1,0,0,0
35813,92,0,1,0,0
35814,92,1,0,0,0
35815,92,1,0,0,0
35816,92,0,1,0,0
35817,92,1,0,0,0
35818,92,0,1,0,0
35819,92,0,1,0,0
35820,92,0,0,0,1
35821,92,0,1,0,0
35822,92,0,1,0,0
35823,92,0,1,0,0
35824,92,1,0,0,0
35825,92,1,0,0,0
35826,92,1,0,0,0
35827,92,1,0,0,0
35828,92,1,0,0,0
35829,92,1,0,0,0
35830,92,1,0,0,0
35831,92,1,0,0,0
35832,92,1,0,0,0
35833,92,0,1,0,0
35834,92,0,1,0,0
35835,92,1,0,0,0
35836,92,1,0,0,0
35837,92,1,0,0,0
35838,92,0,1,0,0
35839,92,0,1,0,0
35840,92,1,0,0,0
35841,92,0,1,0,0
35842,92,1,0,0,0
35843,92,1,0,0,0
35844,92,0,0,0,1
35845,92,0,0,1,0
35846,92,0,0,1,0
35847,92,0,0,0,1
35848,92,1,0,0,0
35849,92,1,0,0,0
35850,92,1,0,0,0
35851,92,1,0,0,0
35852,92,0,1,0,0
35853,92,1,0,0,0
35854,92,0,0,1,0
35855,92,0,1,0,0
35856,92,1,0,0,0
35857,92,1,0,0,0
35858,92,1,0,0,0
35859,92,1,0,0,0
35860,92,0,1,0,0
35861,92,0,0,0,1
35862,92,0,1,0,0
35863,92,0,0,0,1
35864,92,0,1,0,0
35865,92,1,0,0,0
35866,92,0,1,0,0
35867,92,0,0,0,1
35868,92,0,1,0,0
35869,92,0,0,0,1
35870,92,0,1,0,0
35871,92,0,1,0,0
35872,92,0,1,0,0
35873,92,0,0,1,0
35874,92,1,0,0,0
35875,92,0,0,0,1
35876,92,0,0,1,0
35877,92,1,0,0,0
35878,92,0,1,0,0
35879,92,1,0,0,0
35880,92,1,0,0,0
35881,92,1,0,0,0
35882,92,1,0,0,0
35883,92,1,0,0,0
35884,92,1,0,0,0
35885,92,0,1,0,0
35886,92,0,1,0,0
35887,92,0,1,0,0
35888,92,1,0,0,0
35889,92,1,0,0,0
35890,92,1,0,0,0
35891,92,0,1,0,0
35892,92,1,0,0,0
35893,92,0,0,1,0
35894,92,0,1,0,0
35895,92,0,0,0,1
35896,92,0,0,0,1
35897,92,1,0,0,0
35898,92,1,0,0,0
35899,92,1,0,0,0
35900,92,1,0,0,0
35901,92,1,0,0,0
35902,92,1,0,0,0
35903,92,1,0,0,0
35904,92,1,0,0,0
35905,92,0,0,1,0
35906,92,0,0,0,1
35907,92,1,0,0,0
35908,92,1,0,0,0
35909,92,1,0,0,0
35910,92,1,0,0,0
35911,92,0,0,1,0
35912,92,1,0,0,0
35913,92,1,0,0,0
35914,92,1,0,0,0
35915,92,1,0,0,0
35916,92,0,0,0,1
35917,92,1,0,0,0
35918,92,1,0,0,0
35919,92,1,0,0,0
35920,92,0,0,0,1
35921,92,1,0,0,0
35922,92,1,0,0,0
35923,92,1,0,0,0
35924,92,1,0,0,0
35925,92,1,0,0,0
35926,92,1,0,0,0
35927,92,1,0,0,0
35928,92,1,0,0,0
35929,92,0,1,0,0
35930,92,0,1,0,0
35931,92,1,0,0,0
35932,92,1,0,0,0
35933,92,0,1,0,0
35934,92,1,0,0,0
35935,92,0,1,0,0
35936,92,0,0,0,1
35937,92,0,1,0,0
35938,92,1,0,0,0
35939,92,1,0,0,0
35940,92,0,0,0,1
35941,92,1,0,0,0
35942,92,0,0,1,0
35943,92,0,0,1,0
35944,92,0,1,0,0
35945,92,1,0,0,0
35946,92,1,0,0,0
35947,92,0,0,0,1
35948,92,0,0,1,0
35949,92,0,0,1,0
35950,92,0,0,1,0
35951,92,0,1,0,0
35952,92,1,0,0,0
35953,92,1,0,0,0
35954,92,0,1,0,0
35955,92,1,0,0,0
35956,92,1,0,0,0
35957,92,1,0,0,0
35958,92,1,0,0,0
35959,92,0,1,0,0
35960,92,1,0,0,0
35961,92,0,0,1,0
35962,92,1,0,0,0
35963,92,0,1,0,0
35964,92,1,0,0,0
35965,92,1,0,0,0
35966,92,0,0,0,1
35967,92,0,1,0,0
35968,92,1,0,0,0
35969,92,1,0,0,0
35970,92,0,0,0,1
35971,92,1,0,0,0
35972,92,1,0,0,0
35973,92,1,0,0,0
35974,92,1,0,0,0
35975,92,0,1,0,0
35976,92,1,0,0,0
35977,92,0,0,1,0
35978,92,1,0,0,0
35979,92,0,0,0,1
35980,92,0,0,0,1
35981,92,1,0,0,0
35982,92,0,1,0,0
35983,92,1,0,0,0
35984,92,0,1,0,0
35985,92,1,0,0,0
35986,92,1,0,0,0
35987,92,0,0,0,1
35988,92,1,0,0,0
35989,92,1,0,0,0
35990,92,1,0,0,0
35991,92,0,1,0,0
35992,92,0,1,0,0
35993,92,1,0,0,0
35994,92,0,0,0,1
35995,92,1,0,0,0
35996,92,1,0,0,0
35997,92,1,0,0,0
35998,92,0,1,0,0
35999,92,0,0,1,0
36000,92,1,0,0,0
36001,92,0,0,0,1
36002,92,1,0,0,0
36003,92,1,0,0,0
36004,92,0,1,0,0
36005,92,1,0,0,0
36006,92,0,1,0,0
36007,92,0,1,0,0
36008,92,1,0,0,0
36009,92,1,0,0,0
36010,92,0,0,1,0
36011,92,0,1,0,0
36012,92,1,0,0,0
36013,92,1,0,0,0
36014,92,0,1,0,0
36015,92,1,0,0,0
36016,92,1,0,0,0
36017,92,1,0,0,0
36018,92,1,0,0,0
36019,92,1,0,0,0
36020,92,0,1,0,0
36021,92,1,0,0,0
36022,92,1,0,0,0
36023,92,1,0,0,0
36024,92,0,1,0,0
36025,92,1,0,0,0
36026,92,1,0,0,0
36027,92,0,0,1,0
36028,92,1,0,0,0
36029,92,0,1,0,0
36030,92,0,0,1,0
36031,92,0,0,1,0
36032,92,1,0,0,0
36033,92,0,1,0,0
36034,92,1,0,0,0
36035,92,0,1,0,0
36036,92,1,0,0,0
36037,92,0,1,0,0
36038,92,1,0,0,0
36039,92,1,0,0,0
36040,92,1,0,0,0
36041,92,0,0,1,0
36042,92,0,0,0,1
36043,92,0,1,0,0
36044,92,1,0,0,0
36045,92,0,1,0,0
36046,92,1,0,0,0
36047,92,1,0,0,0
36048,92,0,0,0,1
36049,92,1,0,0,0
36050,92,1,0,0,0
36051,92,1,0,0,0
36052,92,1,0,0,0
36053,92,0,0,1,0
36054,92,1,0,0,0
36055,92,1,0,0,0
36056,92,0,1,0,0
36057,92,1,0,0,0
36058,92,0,0,1,0
36059,92,1,0,0,0
36060,92,1,0,0,0
36061,92,0,1,0,0
36062,92,1,0,0,0
36063,92,0,0,1,0
36064,92,0,1,0,0
36065,92,0,1,0,0
36066,92,1,0,0,0
36067,92,0,0,0,1
36068,92,0,1,0,0
36069,92,1,0,0,0
36070,92,1,0,0,0
36071,92,0,1,0,0
36072,92,1,0,0,0
36073,92,1,0,0,0
36074,92,1,0,0,0
36075,92,0,0,0,1
36076,92,1,0,0,0
36077,92,1,0,0,0
36078,92,1,0,0,0
36079,92,0,0,1,0
36080,92,0,1,0,0
36081,92,1,0,0,0
36082,92,0,0,0,1
36083,92,1,0,0,0
36084,92,0,0,0,1
36085,92,0,0,1,0
36086,92,1,0,0,0
36087,92,1,0,0,0
36088,92,1,0,0,0
36089,92,1,0,0,0
36090,92,1,0,0,0
36091,92,0,0,0,1
36092,92,1,0,0,0
36093,92,1,0,0,0
36094,92,1,0,0,0
36095,92,1,0,0,0
36096,92,0,1,0,0
36097,92,0,1,0,0
36098,92,1,0,0,0
36099,92,0,1,0,0
36100,92,1,0,0,0
36101,92,0,0,1,0
36102,92,1,0,0,0
36103,92,1,0,0,0
36104,92,1,0,0,0
36105,92,0,1,0,0
36106,92,1,0,0,0
36107,92,1,0,0,0
36108,92,1,0,0,0
36109,92,1,0,0,0
36110,92,1,0,0,0
36111,92,1,0,0,0
36112,92,1,0,0,0
36113,92,0,1,0,0
36114,92,1,0,0,0
36115,92,1,0,0,0
36116,92,1,0,0,0
36117,92,1,0,0,0
36118,92,1,0,0,0
36119,92,0,1,0,0
36120,92,1,0,0,0
36121,92,1,0,0,0
36122,92,1,0,0,0
36123,92,1,0,0,0
36124,92,0,1,0,0
36125,92,0,0,0,1
36126,92,1,0,0,0
36127,92,0,0,1,0
36128,92,0,0,1,0
36129,92,0,1,0,0
36130,92,1,0,0,0
36131,92,0,0,0,1
36132,92,1,0,0,0
36133,92,0,0,1,0
36134,92,0,1,0,0
36135,92,0,0,0,1
36136,92,1,0,0,0
36137,92,1,0,0,0
36138,92,1,0,0,0
36139,92,0,1,0,0
36140,92,1,0,0,0
36141,92,1,0,0,0
36142,92,1,0,0,0
36143,92,0,1,0,0
36144,92,0,1,0,0
36145,92,0,0,0,1
36146,92,1,0,0,0
36147,92,0,0,0,1
36148,92,0,0,0,1
36149,92,0,1,0,0
36150,92,1,0,0,0
36151,92,0,1,0,0
36152,92,0,0,0,1
36153,92,1,0,0,0
36154,92,1,0,0,0
36155,92,1,0,0,0
36156,92,1,0,0,0
36157,92,1,0,0,0
36158,92,0,1,0,0
36159,92,0,0,0,1
36160,92,1,0,0,0
36161,92,0,1,0,0
36162,92,0,1,0,0
36163,92,1,0,0,0
36164,92,1,0,0,0
36165,92,0,0,0,1
36166,92,1,0,0,0
36167,92,1,0,0,0
36168,92,1,0,0,0
36169,92,1,0,0,0
36170,92,0,1,0,0
36171,92,1,0,0,0
36172,92,1,0,0,0
36173,92,0,0,1,0
36174,92,0,1,0,0
36175,92,1,0,0,0
36176,92,0,1,0,0
36177,92,1,0,0,0
36178,92,0,1,0,0
36179,92,1,0,0,0
36180,92,1,0,0,0
36181,92,1,0,0,0
36182,92,0,1,0,0
36183,92,1,0,0,0
36184,92,1,0,0,0
36185,92,0,1,0,0
36186,92,0,0,0,1
36187,92,1,0,0,0
36188,92,1,0,0,0
36189,92,1,0,0,0
36190,92,1,0,0,0
36191,92,1,0,0,0
36192,92,1,0,0,0
36193,92,1,0,0,0
36194,92,1,0,0,0
36195,92,1,0,0,0
36196,92,1,0,0,0
36197,92,0,0,1,0
36198,92,1,0,0,0
36199,92,1,0,0,0
36200,92,1,0,0,0
36201,92,0,0,0,1
36202,92,1,0,0,0
36203,92,1,0,0,0
36204,92,1,0,0,0
36205,92,0,0,0,1
36206,92,0,0,1,0
36207,92,0,0,1,0
36208,92,1,0,0,0
36209,92,1,0,0,0
36210,92,1,0,0,0
36211,92,0,0,0,1
36212,92,1,0,0,0
36213,92,1,0,0,0
36214,92,0,0,1,0
36215,92,1,0,0,0
36216,92,0,0,0,1
36217,92,0,1,0,0
36218,92,0,1,0,0
36219,92,1,0,0,0
36220,92,0,0,0,1
36221,92,1,0,0,0
36222,92,0,1,0,0
36223,92,0,0,0,1
36224,92,0,0,1,0
36225,92,1,0,0,0
36226,92,0,1,0,0
36227,92,1,0,0,0
36228,92,1,0,0,0
36229,92,1,0,0,0
36230,92,1,0,0,0
36231,92,0,0,0,1
36232,92,0,0,1,0
36233,92,1,0,0,0
36234,92,1,0,0,0
36235,92,0,1,0,0
36236,92,0,1,0,0
36237,92,0,0,1,0
36238,92,1,0,0,0
36239,92,1,0,0,0
36240,92,0,0,1,0
36241,92,1,0,0,0
36242,92,1,0,0,0
36243,92,1,0,0,0
36244,92,0,0,0,1
36245,92,1,0,0,0
36246,92,1,0,0,0
36247,92,0,0,0,1
36248,92,0,1,0,0
36249,92,1,0,0,0
36250,92,1,0,0,0
36251,92,1,0,0,0
36252,92,1,0,0,0
36253,92,1,0,0,0
36254,92,1,0,0,0
36255,92,1,0,0,0
36256,92,1,0,0,0
36257,92,1,0,0,0
36258,92,0,0,0,1
36259,92,1,0,0,0
36260,92,1,0,0,0
36261,92,1,0,0,0
36262,92,1,0,0,0
36263,92,0,0,1,0
36264,92,1,0,0,0
36265,92,1,0,0,0
36266,92,0,0,0,1
36267,92,1,0,0,0
36268,92,0,0,1,0
36269,92,0,1,0,0
36270,92,0,0,1,0
36271,92,0,1,0,0
36272,92,0,1,0,0
36273,92,0,0,1,0
36274,92,0,1,0,0
36275,92,1,0,0,0
36276,92,1,0,0,0
36277,92,1,0,0,0
36278,92,0,1,0,0
36279,92,0,0,0,1
36280,92,1,0,0,0
36281,92,0,0,0,1
36282,92,1,0,0,0
36283,92,0,0,0,1
36284,92,0,0,1,0
36285,92,0,0,0,1
36286,92,0,0,1,0
36287,92,1,0,0,0
36288,92,0,0,0,1
36289,92,1,0,0,0
36290,92,1,0,0,0
36291,92,0,1,0,0
36292,92,0,1,0,0
36293,92,1,0,0,0
36294,92,1,0,0,0
36295,92,0,0,0,1
36296,92,0,1,0,0
36297,92,1,0,0,0
36298,92,1,0,0,0
36299,92,1,0,0,0
36300,92,1,0,0,0
36301,92,1,0,0,0
36302,92,1,0,0,0
36303,92,0,0,0,1
36304,92,1,0,0,0
36305,92,1,0,0,0
36306,92,0,1,0,0
36307,92,0,1,0,0
36308,92,1,0,0,0
36309,92,0,1,0,0
36310,92,1,0,0,0
36311,92,1,0,0,0
36312,92,0,1,0,0
36313,92,1,0,0,0
36314,92,1,0,0,0
36315,92,1,0,0,0
36316,92,1,0,0,0
36317,92,1,0,0,0
36318,92,1,0,0,0
36319,92,1,0,0,0
36320,92,1,0,0,0
36321,92,0,0,1,0
36322,92,0,0,0,1
36323,92,0,0,1,0
36324,92,1,0,0,0
36325,92,0,1,0,0
36326,92,1,0,0,0
36327,92,1,0,0,0
36328,92,1,0,0,0
36329,92,0,0,1,0
36330,92,1,0,0,0
36331,92,0,1,0,0
36332,92,0,0,1,0
36333,92,1,0,0,0
36334,92,0,0,1,0
36335,92,1,0,0,0
36336,92,1,0,0,0
36337,92,0,0,0,1
36338,92,1,0,0,0
36339,92,0,0,1,0
36340,92,0,0,0,1
36341,92,1,0,0,0
36342,92,1,0,0,0
36343,92,0,1,0,0
36344,92,0,1,0,0
36345,92,0,1,0,0
36346,92,0,1,0,0
36347,92,0,0,1,0
36348,92,1,0,0,0
36349,92,1,0,0,0
36350,92,0,1,0,0
36351,92,1,0,0,0
36352,92,0,0,0,1
36353,92,0,1,0,0
36354,92,1,0,0,0
36355,92,0,1,0,0
36356,92,1,0,0,0
36357,92,0,0,0,1
36358,92,1,0,0,0
36359,92,1,0,0,0
36360,92,0,0,0,1
36361,92,0,1,0,0
36362,92,1,0,0,0
36363,92,0,1,0,0
36364,92,1,0,0,0
36365,92,0,1,0,0
36366,92,1,0,0,0
36367,92,0,0,0,1
36368,92,1,0,0,0
36369,92,1,0,0,0
36370,92,0,0,1,0
36371,92,0,0,0,1
36372,92,1,0,0,0
36373,92,1,0,0,0
36374,92,0,1,0,0
36375,92,1,0,0,0
36376,92,1,0,0,0
36377,92,0,1,0,0
36378,92,0,0,1,0
36379,92,1,0,0,0
36380,92,1,0,0,0
36381,92,0,1,0,0
36382,92,1,0,0,0
36383,92,1,0,0,0
36384,92,1,0,0,0
36385,92,0,0,1,0
36386,92,0,1,0,0
36387,92,0,0,1,0
36388,92,1,0,0,0
36389,92,1,0,0,0
36390,92,1,0,0,0
36391,92,1,0,0,0
36392,92,0,0,0,1
36393,92,0,0,0,1
36394,92,1,0,0,0
36395,92,1,0,0,0
36396,92,0,1,0,0
36397,92,1,0,0,0
36398,92,0,0,0,1
36399,92,0,1,0,0
36400,92,1,0,0,0
36401,92,1,0,0,0
36402,92,0,0,1,0
36403,92,0,1,0,0
36404,92,0,0,0,1
36405,92,1,0,0,0
36406,92,0,1,0,0
36407,92,0,0,0,1
36408,92,1,0,0,0
36409,92,0,0,1,0
36410,92,1,0,0,0
36411,92,1,0,0,0
36412,92,0,0,0,1
36413,92,1,0,0,0
36414,92,1,0,0,0
36415,92,1,0,0,0
36416,92,0,1,0,0
36417,92,0,1,0,0
36418,92,1,0,0,0
36419,92,0,0,0,1
36420,92,0,1,0,0
36421,92,0,1,0,0
36422,92,0,1,0,0
36423,92,0,1,0,0
36424,92,1,0,0,0
36425,92,1,0,0,0
36426,92,1,0,0,0
36427,92,1,0,0,0
36428,92,0,1,0,0
36429,92,1,0,0,0
36430,92,1,0,0,0
36431,92,0,0,1,0
36432,92,0,1,0,0
